t,ytt,w,x,xt,f,K,xtt,xtt+ytt,
50.68,-8.1,3.441442325727284,494.1847053683581,1414.8403093415889,303.51082322101485,0.6,-6275.1089927635585,-6283.208992763559,
50.7,3.2,3.441442325727286,521.2332298669876,1288.9931867056011,319.7399379201925,0.5999999999999992,-6580.773139620505,-6577.573139620506,
50.72,8.9,3.4414423257272833,545.7061448793249,1157.40367088117,334.42368692759493,0.6,-6849.147263513597,-6840.247263513597,
50.74,13.6,3.441442325727286,567.4958316387523,1020.7830963160205,347.4974989832514,0.6000000000000015,-7083.703659848219,-7070.103659848219,
50.76,16.6,3.4414423257272904,586.508546503754,879.824773725773,358.9051279022524,0.5999999999999988,-7282.775232766617,-7266.175232766616,
50.78,20.2,3.441442325727282,602.6645341955837,735.2236744598326,368.59872051735016,0.5999999999999993,-7447.860900837659,-7427.660900837659,
50.8,25.6,3.441442325727284,615.8977018888629,587.6542141967877,376.53862113331775,0.6000000000000025,-7579.517149772752,-7553.917149772752,
50.82,30.2,3.441442325727293,626.1555763471943,437.816048722086,382.69334580831656,0.6000000000000011,-7674.666980972038,-7644.466980972038,
50.84,31,3.441442325727289,633.4003073591674,286.4725369948332,387.04018441550045,0.5999999999999984,-7730.01973784967,-7699.01973784967,
50.86,23.4,3.4414423257272815,637.610063351695,134.46683027215542,389.566038011017,0.6,-7740.890957003255,-7717.490957003255,
50.88,5.2,3.441442325727286,638.7806379172049,-17.290449096239097,390.2683827503229,0.5999999999999903,-7705.218850996189,-7700.018850996189,
50.9,-7.5,3.441442325727258,636.9252159083967,-168.03238993562948,386.5575387327065,2,-7588.143544372126,-7595.643544372126,
50.92,-12.4,6.283185307179586,628.5780802719257,-664.9413464145425,369.8632674597646,2,-7037.731282768683,-7050.1312827686825,
50.94,-12,6.283185307179586,610.4224533176694,-1147.6259928727889,353.2534719906016,0.9148566177864214,-6528.299237123734,-6540.299237123734,
50.96,-8.1,4.249534774836086,585.3584423133558,-1357.1011189678647,338.21506538801344,0.6000000000000013,-6321.97489185515,-6330.074891855151,
50.98,-0.6,3.4414423257272895,556.9107980800417,-1486.4760886489576,321.14647884802497,0.6,-6031.640098406151,-6032.240098406151,
51,0,3.441442325727286,525.9492551867604,-1608.3738778735146,302.5695531120562,0.6,-5640.376029726298,-5640.376029726298,
51.02,0,3.441442325727286,492.6298333167075,-1722.174467601428,282.5778999900245,0.5999999999999993,-5222.258324478844,-5222.258324478844,
51.04,0,3.441442325727284,457.11967003211294,-1827.3674509685486,261.27180201926774,0.6000000000000003,-4779.971872754652,-4779.971872754652,
51.06,0,3.441442325727287,419.5956069039823,-1923.4911833653443,238.75736414238935,0.6,-4315.7064255686355,-4315.7064255686355,
51.08,0,3.441442325727286,380.2432739393874,-2010.1287819617103,215.14596436363243,0.5999999999999995,-3831.7465772955015,-3831.7465772955015,
51.1,0,3.4414423257272846,339.25617611671896,-2086.909911328646,190.55370567003138,0.5999999999999999,-3330.460578320085,-3330.460578320085,
51.12,0,3.4414423257272855,296.8347464701786,-2153.51234172844,165.10084788210713,0.6000000000000003,-2814.2887984536383,-2814.2887984536383,
51.14,0,3.441442325727287,253.1853703362783,-2209.6632736461147,138.91122220176698,0.6,-2285.731897074671,-2285.731897074671,
51.16,0,3.441442325727286,208.51938549238656,-2255.140423266065,112.11163129543193,0.5999999999999998,-1747.3387571082221,-1747.3387571082221,
51.18,0,3.441442325727285,163.0520630117954,-2289.772864749369,84.83123780707724,0.6,-1201.6942408381574,-1201.6942408381574,
51.2,0,3.441442325727286,117.0015737310306,-2313.441626333628,57.20094423861836,0.6,-651.4068261500345,-651.4068261500345,
51.22,0,3.441442325727286,70.58794527294248,-2326.08003845286,29.352767163765485,0.6,-99.0961821256405,-99.0961821256405,
51.24,0,3.441442325727286,24.032014593374114,-2327.673833254288,1.419208756024469,0.6,452.61925704590374,452.61925704590374,
51.26,0,3.441442325727286,-22.445618980115736,-2318.2609960662676,-26.46737138806944,0.6,1001.1346611106225,1001.1346611106225,
51.28,0,3.441442325727286,-68.62563527179925,-2297.9313705415566,-54.17538116307955,0.6,1543.8710575275402,1543.8710575275402,
51.3,0,3.441442325727286,-114.29102444399925,-2266.826020357084,-81.57461466639954,0.5999999999999999,2078.2874125483395,2078.2874125483395,
51.32,0,3.4414423257272855,-159.22810301542995,-2225.1363514899585,-108.53686180925797,0.6000000000000002,2601.8924832180755,2601.8924832180755,
51.34,0,3.4414423257272864,-203.22750997269463,-2173.1030002043717,-134.93650598361677,0.5999999999999998,3112.256385231146,3112.256385231146,
51.36,0,3.441442325727285,-246.08517834958113,-2111.0144929700655,-160.65110700974867,0.6000000000000001,3607.0218231464405,3607.0218231464405,
51.38,0,3.441442325727286,-287.60327778379235,-2039.2056855852124,-185.5619666702754,0.6000000000000001,4083.9149312816944,4083.9149312816944,
51.4,0,3.441442325727286,-327.59112371640873,-1958.0559897900082,-209.55467422984523,0.5999999999999999,4540.755675659884,4540.755675659884,
51.42,0,3.4414423257272855,-365.8660490748824,-1867.9873966273988,-232.51962944492945,0.6,4975.467769659404,4975.467769659404,
51.44,0,3.441442325727286,-402.2542344747994,-1769.4623067297432,-254.3525406848796,0.5999999999999999,5386.088058513023,5386.088058513023,
51.46,0,3.4414423257272855,-436.591493188014,-1662.9811785806933,-274.9548959128084,0.6000000000000006,5770.775330495567,5770.775330495567,
51.48,0,3.4414423257272877,-468.7240073539925,-1549.0800066162321,-294.23440441239546,0.599999999999999,6127.81851552339,6127.81851552339,
51.5,0,3.441442325727283,-498.50901215613146,-1428.3276417840784,-312.10540729367887,0.6000000000000004,6455.6442349454765,6455.6442349454765,
51.52,0,3.4414423257272873,-525.8154249442364,-1301.322967873144,-328.4892549665418,0.5999999999999995,6752.823669521472,6752.823669521472,
51.54,0,3.4414423257272846,-550.5244165569567,-1168.6919475514896,-343.314649934174,0.6,7018.078715939973,7018.078715939973,
51.56,0,3.441442325727286,-572.5299223824428,-1031.0845526094902,-356.51795342946565,0.5999999999999995,7250.287405714884,7250.287405714884,
51.58,0,3.4414423257272846,-591.7390909904191,-889.1715933924133,-368.04345459425144,0.6000000000000018,7448.488563891212,7448.488563891212,
51.6,0,3.441442325727291,-608.0726684728195,-743.6414628212567,-377.8436010836917,0.5999999999999993,7611.88568867724,7611.88568867724,
51.62,0,3.441442325727284,-621.4653169416375,-595.196810740877,-385.8791901649825,0.6,7739.85003687951,7739.85003687951,
51.64,0,3.441442325727286,-631.8658659501933,-444.5511645988207,-392.119519570116,0.6,7831.9229038326275,7831.9229038326275,
51.66,0,3.441442325727286,-639.2374959260954,-292.4255126459644,-396.54249755565723,0.5999999999999969,7887.817090369101,7887.817090369101,
51.68,0,3.4414423257272766,-643.5578530292266,-139.5448659604366,-399.13471181753596,0.6000000000000026,7907.417553247022,7907.417553247022,
51.7,0,3.4414423257272935,-644.8190951745755,13.36518437080241,-399.8914571047453,0.6000000000000181,7890.781239326971,7890.781239326971,
51.72,0,3.4414423257273374,-643.027869286103,165.58189862276978,-396.3090053278004,2,7788.635773091528,7788.635773091528,
51.74,0,6.283185307179586,-634.6796101474972,667.5140620068272,-379.6124870505887,2,7241.6032730017105,7241.6032730017105,
51.76,0,6.283185307179586,-616.4224215228613,1155.1884685351322,-362.8534529137168,0.9179416656876505,6726.944278903985,6726.944278903985,
51.78,0,4.256693811777899,-591.1766851535044,1367.679244034572,-347.70601109210264,0.6000000000000009,6514.1340482449405,6514.1340482449405,
51.8,0,3.441442325727288,-562.5032062391169,1498.4465549417177,-330.5019237434702,0.5999999999999992,6214.437438473105,6214.437438473105,
51.82,0,3.4414423257272833,-531.2896331163571,1621.5936238333932,-311.77377986981423,0.6000000000000011,5819.330483963383,5819.330483963383,
51.84,0,3.441442325727289,-497.6939423944023,1736.569889984381,-291.6163654366414,0.5999999999999993,5397.698020227767,5397.698020227767,
51.86,0,3.441442325727284,-461.8847169794556,1842.8656750268422,-270.1308301876734,0.5999999999999996,4951.641904900325,4951.641904900325,
51.88,0,3.4414423257272846,-424.04030567897075,1940.01442309079,-247.42418340738243,0.6000000000000009,4483.370754098121,4483.370754098121,
51.9,0,3.441442325727288,-384.34794011787443,2027.5947279252275,-223.60876407072465,0.5999999999999998,3995.1890650229484,3995.1890650229484,
51.92,0,3.441442325727285,-343.00281331596676,2105.2321382981227,-198.80168798958005,0.6,3489.485930278674,3489.485930278674,
51.94,0,3.441442325727286,-300.2071244389389,2172.6007340570736,-173.1242746633633,0.6000000000000001,2968.7233989204556,2968.7233989204556,
51.96,0,3.441442325727286,-256.1690943767056,2229.4244663477084,-146.70145662602334,0.5999999999999996,2435.4245406947807,2435.4245406947807,
51.98,0,3.4414423257272846,-211.10195692143577,2275.478256628204,-119.66117415286146,0.6,1892.1612710992572,1892.1612710992572,
52,0,3.441442325727286,-165.2229304133053,2310.588850280286,-92.13375824798318,0.6000000000000001,1341.541995783908,1341.541995783908,
52.02,0,3.441442325727286,-118.7521747942401,2334.6354217940916,-64.25130487654405,0.6000000000000001,786.1991334282849,786.1991334282849,
52.04,0,3.441442325727286,-71.91173905851647,2347.5499296907483,-36.147043435109886,0.5999999999999998,228.77657655930608,228.77657655930608,
52.06,0,3.441442325727285,-24.92450411390677,2349.317220536767,-7.954702468344063,0.6,-328.0828501770628,-328.0828501770628,
52.08,0,3.441442325727286,21.986873931914516,2339.9748825927495,20.192124359148707,0.6,-881.749875010401,-881.749875010401,
52.1,0,3.441442325727286,68.60101506766581,2319.612850819843,48.16060904059949,0.6000000000000001,-1429.6211485392298,-1429.6211485392298,
52.12,0,3.441442325727286,114.69885631159033,2288.372766135301,75.8193137869542,0.5999999999999999,-1969.1314397437754,-1969.1314397437754,
52.14,0,3.4414423257272855,160.06467740491757,2246.4470929579566,103.03880644295054,0.6000000000000001,-2497.7656015974303,-2497.7656015974303,
52.16,0,3.441442325727286,204.48710648126348,2194.0780002100305,129.69226388875808,0.5999999999999998,-3013.070250679651,-3013.070250679651,
52.18,0,3.441442325727285,247.760101041925,2131.5560120382565,155.656060625155,0.6000000000000001,-3512.6651067737384,-3512.6651067737384,
52.2,0,3.441442325727286,289.68389970297,2059.218435579743,180.81033982178198,0.5999999999999998,-3994.253940262367,-3994.253940262367,
52.22,0,3.441442325727285,330.0659403368353,1977.4475741214521,205.03956420210116,0.6,-4455.6350772023015,-4455.6350772023015,
52.24,0,3.441442325727286,368.7217404079974,1886.6687349819335,228.23304424479844,0.6000000000000003,-4894.711414256561,-4894.711414256561,
52.26,0,3.441442325727287,405.47573549825347,1787.3480423756166,250.28544129895207,0.5999999999999996,-5309.499898175694,-5309.499898175694,
52.28,0,3.4414423257272846,440.16207223124024,1679.990066399278,271.09724333874414,0.6000000000000002,-5698.1404272369955,-5698.1404272369955,
52.3,0,3.4414423257272864,472.62535203693847,1565.1352801033634,290.5752112221631,0.6000000000000008,-6058.904134957666,-6058.904134957666,
52.32,0,3.441442325727288,502.72132244389746,1443.3573573739711,308.63279346633846,0.5999999999999989,-6390.201019480754,-6390.201019480754,
52.34,0,3.441442325727283,530.3175128485378,1315.260325051158,325.1905077091227,0.6000000000000009,-6690.586885275734,-6690.586885275734,
52.36,0,3.441442325727288,555.2938119858514,1181.4755833427316,340.1762871915109,0.6000000000000004,-6958.769567182887,-6958.769567182887,
52.38,0,3.4414423257272873,577.5429846127629,1042.658809157179,353.5257907676577,0.599999999999999,-7193.614410345696,-7193.614410345696,
52.4,0,3.441442325727283,596.9711252129407,899.4867574723868,365.1826751277644,0.6,-7394.148983200937,-7394.148983200937,
52.42,0,3.441442325727286,613.4980468384986,752.6539762763907,375.09882810309915,0.6000000000000014,-7559.567004414687,-7559.567004414687,
52.44,0,3.44144232572729,627.0576035183253,602.8694509607939,383.23456211099517,0.5999999999999975,-7689.231468445929,-7689.231468445929,
52.46,0,3.441442325727279,637.5979449831972,450.8531943154355,389.5587669899183,0.6000000000000011,-7782.6769582696725,-7782.6769582696725,
52.48,0,3.441442325727289,645.0817027828385,297.33279846341316,394.0490216697031,0.6,-7839.611137680052,-7839.611137680052,
52.5,0,3.441442325727286,649.4861071981306,143.03996518810794,396.6916643188784,0.6000000000000052,-7859.915419502264,-7859.915419502264,
52.52,0,3.4414423257273006,650.803034681177,-11.29296886186583,397.4818208087062,0.5999999999999741,-7843.644809951776,-7843.644809951776,
52.54,0,3.4414423257272113,649.038985885342,-164.93649564754307,393.9537232170361,2,-7742.277634746082,-7742.277634746082,
52.56,0,6.283185307179586,640.6562718703887,-671.5944755890154,377.1882951871295,2,-7192.213363952337,-7192.213363952337,
52.58,0,6.283185307179586,622.2709860939634,-1163.8950922767033,360.362591656378,0.9151722597821372,-6674.494328626027,-6674.494328626027,
52.6,0,4.250267794598518,596.8372292204028,-1377.7670478326681,345.1023375322417,0.5999999999999995,-6460.694363957139,-6460.694363957139,
52.62,0,3.4414423257272846,567.9491847530684,-1509.8059596970709,327.769510851841,0.6,-6158.156205692264,-6158.156205692264,
52.64,0,3.441442325727286,536.4961938771712,-1634.165707009882,308.8977163263027,0.5999999999999996,-5759.963299199707,-5759.963299199707,
52.66,0,3.4414423257272846,502.637467057669,-1750.290241032547,288.5824802346014,0.6,-5334.9784589336,-5334.9784589336,
52.68,0,3.441442325727286,466.5429275865496,-1857.6647223909613,266.92575655192974,0.6,-4885.320483099264,-4885.320483099264,
52.7,0,3.441442325727286,428.39236441366074,-1955.8177842580324,244.03541864819644,0.5999999999999999,-4413.2160375745025,-4413.2160375745025,
52.72,0,3.4414423257272855,388.37454184602507,-2044.3235807676915,220.02472510761504,0.5999999999999999,-3920.9886886410095,-3920.9886886410095,
52.74,0,3.4414423257272855,346.68627050075264,-2122.803611865114,195.01176230045158,0.6000000000000001,-3411.0475229846957,-3411.0475229846957,
52.76,0,3.441442325727286,303.53144406170344,-2190.928316890671,169.11886643702206,0.5999999999999999,-2885.875410445233,-2885.875410445233,
52.78,0,3.4414423257272855,259.12004653290046,-2248.4184303197912,142.47202791974027,0.6000000000000001,-2348.016966454719,-2348.016966454719,
52.8,0,3.441442325727286,213.66713480178035,-2295.04609423202,115.20028088106821,0.5999999999999999,-1800.066272289932,-1800.066272289932,
52.82,0,3.4414423257272855,167.3918014222121,-2330.635723254562,87.43508085332725,0.6000000000000002,-1244.6544121675886,-1244.6544121675886,
52.84,0,3.4414423257272864,120.51612260045755,-2355.064618912892,59.30967356027453,0.5999999999999998,-684.4368868343397,-684.4368868343397,
52.86,0,3.441442325727285,73.26409641663705,-2368.2633315178928,30.958457849982224,0.6000000000000001,-122.08096364103278,-122.08096364103278,
52.88,0,3.441442325727286,25.860576339668768,-2370.2157689197807,2.5163458038012596,0.6,439.74697685628735,439.74697685628735,
52.9,0,3.441442325727286,-21.46979490495274,-2360.95905265809,-25.881876942971644,0.6,998.394037957205,998.394037957205,
52.92,0,3.441442325727286,-68.50364607769171,-2340.5831232285523,-54.10218764661503,0.6,1551.2332882408903,1551.2332882408903,
52.94,0,3.441442325727286,-115.0199277872011,-2309.230097366233,-82.01195667232065,0.5999999999999998,2095.676068845341,2095.676068845341,
52.96,0,3.441442325727285,-160.80094755125066,-2267.093381404263,-109.48056853075039,0.6000000000000001,2629.1840691581674,2629.1840691581674,
52.98,0,3.441442325727286,-205.63338472794817,-2214.416545903483,-136.3800308367689,0.6,3149.281114806337,3149.281114806337,
53,0,3.441442325727286,-249.30928060387504,-2151.4919678551178,-162.585568362325,0.5999999999999998,3653.564613423169,3653.564613423169,
53.02,0,3.441442325727285,-291.6269990625866,-2078.6592478309963,-187.97619943755197,0.6000000000000005,4139.716605512829,4139.716605512829,
53.04,0,3.4414423257272873,-332.39215341481764,-1996.303410489004,-212.43529204889057,0.5999999999999995,4605.514369815903,4605.514369815903,
53.06,0,3.4414423257272846,-371.4184951498571,-1904.8528978306138,-235.85109708991425,0.5999999999999999,5048.840534893455,5048.840534893455,
53.08,0,3.4414423257272855,-408.52876056498366,-1804.7773655480223,-258.11725633899016,0.5999999999999995,5467.692651179507,5467.692651179507,
53.1,0,3.4414423257272846,-443.5554714455747,-1696.5852936863698,-279.1332828673448,0.6000000000000003,5860.192180490058,5860.192180490058,
53.12,0,3.441442325727287,-476.34168620142236,-1580.8214236777656,-298.80501172085343,0.6000000000000011,6224.592862907052,6224.592862907052,
53.14,0,3.441442325727289,-506.74169811373486,-1458.0640345746788,-317.0450188682409,0.5999999999999992,6559.2884240632575,6559.2884240632575,
53.16,0,3.4414423257272833,-534.6216776110339,-1328.9220720172998,-333.7730065666203,0.6000000000000004,6862.819589123498,6862.819589123498,
53.18,0,3.4414423257272873,-559.8602557693638,-1194.0321441096357,-348.91615346161825,0.5999999999999991,7133.880373172983,7133.880373172983,
53.2,0,3.4414423257272833,-582.3490465215513,-1054.0553989496648,-362.40942791293077,0.6000000000000015,7371.32362126788,7371.32362126788,
53.22,0,3.4414423257272904,-601.9931053602629,-909.6742990573537,-374.19586321615776,0.6,7574.165775059381,7574.165775059381,
53.24,0,3.441442325727286,-618.711322628857,-761.5893083687909,-384.2267935773142,0.599999999999998,7741.590846652729,7741.590846652729,
53.26,0,3.44144232572728,-632.4367498110026,-610.5155078132727,-392.46204988660156,0.6,7872.953584188797,7872.953584188797,
53.28,0,3.441442325727286,-643.116857553221,-457.1791557617015,-398.87011453193264,0.6000000000000032,7967.7818175194725,7967.7818175194725,
53.3,0,3.4414423257272952,-650.713724482337,-302.3142098280409,-403.42823468940225,0.6,8025.777976270731,8025.777976270731,
53.32,0,3.441442325727286,-655.2041562107387,-146.65882662028085,-406.1224937264432,0.6,8046.819776530131,8046.819776530131,
53.34,0,3.441442325727286,-656.5797342547665,9.048143926824537,-406.94784055285993,0.5999999999999918,8030.960076339891,8030.960076339891,
53.36,0,3.4414423257272624,-654.8467949238965,164.070653047908,-403.4819618911198,2,7930.536312293003,7930.536312293003,
53.38,0,6.283185307179586,-646.4356058156649,675.2983338868903,-386.6595836746566,2,7377.772783351081,7377.772783351081,
53.4,0,6.283185307179586,-627.931258028051,1172.0761339023493,-369.7587548168306,0.9133436666780977,6856.882975157158,6856.882975157158,
53.42,0,4.24601947059908,-602.3184904111517,1387.4782644386628,-354.391094246691,0.6000000000000009,6641.924223417655,6641.924223417655,
53.44,0,3.441442325727288,-573.2238145878255,1520.748872673407,-336.9342887526953,0.5999999999999984,6336.802106069809,6336.802106069809,
53.46,0,3.4414423257272815,-541.5401172125772,1646.283526522409,-317.9240703275463,0.6000000000000014,5935.634218934681,5935.634218934681,
53.48,0,3.44144232572729,-507.4277982362979,1763.520858945897,-297.45667894177876,0.5999999999999986,5507.416175657647,5507.416175657647,
53.5,0,3.441442325727282,-471.0580736872571,1871.9410276955066,-275.63484421235427,0.6,5054.283118025058,5054.283118025058,
53.52,0,3.441442325727286,-432.61212196723415,1971.0680008393626,-252.56727318034046,0.6000000000000009,4578.4791312051375,4578.4791312051375,
53.54,0,3.441442325727288,-392.28018658600956,2060.4716258303065,-228.36811195160573,0.5999999999999998,4082.346189726518,4082.346189726518,
53.56,0,3.441442325727285,-350.2606397540153,2139.769473231382,-203.15638385240916,0.6000000000000001,3568.312686409614,3568.312686409614,
53.58,0,3.441442325727286,-306.7590114197088,2208.628447314234,-177.0554068518253,0.5999999999999996,3038.881600179331,3038.881600179331,
53.6,0,3.4414423257272846,-261.98698848263086,2266.7661568798626,-150.19219308957852,0.5999999999999999,2496.618360163582,2496.618360163582,
53.62,0,3.4414423257272855,-216.1613890345536,2313.952040811712,-122.69683342073216,0.6,1944.1384646808247,1944.1384646808247,
53.64,0,3.441442325727286,-169.50311657914085,2350.00824405279,-94.70186994748451,0.6000000000000001,1384.0949146366906,1384.0949146366906,
53.66,0,3.441442325727286,-122.23609925475454,2374.8102408956984,-66.34165955285272,0.6000000000000001,819.1655214814699,819.1655214814699,
53.68,0,3.441442325727286,-74.58621913520838,2388.2872036814256,-37.75173148112503,0.6,252.04015022518314,252.04015022518314,
53.7,0,3.441442325727286,-26.780236709243702,2390.4221162137405,-9.06814202554622,0.6,-314.59204193548464,-314.59204193548464,
53.72,0,3.441442325727286,20.95528435873508,2381.251632405296,19.573170615241047,0.6,-878.0553110529186,-878.0553110529186,
53.74,0,3.441442325727286,68.39504710648484,2360.8656818734025,48.0370282638909,0.6000000000000001,-1435.6999161144713,-1435.6999161144713,
53.76,0,3.441442325727286,115.31608075640159,2329.40682539222,76.18964845384095,0.5999999999999999,-1984.9145339595282,-1984.9145339595282,
53.78,0,3.4414423257272855,161.498784838617,2287.0693642782417,103.8992709031702,0.6000000000000001,-2523.138441477888,-2523.138441477888,
53.8,0,3.441442325727286,206.72795308372199,2234.0982089320137,131.03677185023318,0.5999999999999999,-3047.8734084782163,-3047.8734084782163,
53.82,0,3.4414423257272855,250.79377232980335,2170.7875128756777,157.476263397882,0.6000000000000003,-3556.695246215924,-3556.695246215924,
53.84,0,3.441442325727287,293.4927918261557,2097.4790797080072,183.09567509569342,0.5999999999999998,-4047.264958423845,-4047.264958423845,
53.86,0,3.441442325727285,334.6288584749579,2014.5605514411664,207.77731508497473,0.6000000000000001,-4517.339443786602,-4517.339443786602,
53.88,0,3.441442325727286,374.0140137315491,1922.4633876816813,231.40840823892944,0.5999999999999999,-4964.78170112977,-4964.78170112977,
53.9,0,3.4414423257272855,411.4693480827686,1821.6606460675334,253.88160884966115,0.6000000000000002,-5387.570491145837,-5387.570491145837,
53.92,0,3.4414423257272864,446.8258092401167,1712.6645752695968,275.09548554407,0.5999999999999999,-5783.809411237527,-5783.809411237527,
53.94,0,3.4414423257272855,479.92496041914825,1596.0240327048177,294.9549762514889,0.5999999999999993,-6151.735343011503,-6151.735343011503,
53.96,0,3.441442325727284,510.6196853273461,1472.321739886845,313.37181119640763,0.6000000000000008,-6489.726235086918,-6489.726235086918,
53.98,0,3.441442325727288,538.7748367484862,1342.1713890538363,330.26490204909175,0.6000000000000008,-6796.308187178326,-6796.308187178326,
54,0,3.441442325727288,564.267825890882,1206.214615359789,345.5606955345292,0.5999999999999991,-7070.161804854781,-7070.161804854781,
54.02,0,3.4414423257272833,586.9891499585038,1065.117849492178,359.1934899751023,0.6,-7310.127797949632,-7310.127797949632,
54.04,0,3.441442325727286,606.8428557063886,919.5690660825124,371.10571342383315,0.6,-7515.211799281292,-7515.211799281292,
54.06,0,3.441442325727286,623.7469370535043,770.2744437055545,381.2481622321026,0.5999999999999993,-7684.588384126038,-7684.588384126038,
54.08,0,3.441442325727284,637.6336651458026,617.9549526156525,389.58019908748156,0.6,-7817.604274741611,-7817.604274741611,
54.1,0,3.441442325727286,648.4498495880424,463.34288664359053,396.0699097528254,0.6,-7913.780718156296,-7913.780718156296,
54.12,0,3.441442325727286,656.1570298935318,307.1783558735633,400.69421793611906,0.6000000000000014,-7972.815029393794,-7972.815029393794,
54.14,0,3.44144232572729,660.7315965346247,150.2057568367213,403.43895792077484,0.600000000000005,-7994.581296280315,-7994.581296280315,
54.16,0,3.4414423257273,662.1648413120474,-6.829763004974069,404.2989047872284,0.5999999999999682,-7979.130245958474,-7979.130245958474,
54.18,0,3.4414423257271944,660.462937096311,-163.1858297529928,400.89509635575547,2,-7879.656337447562,-7879.656337447562,
54.2,0,6.283185307179586,652.025157646823,-678.8331344578621,384.0195374567796,2,-7324.327771388325,-7324.327771388325,
54.22,0,6.283185307179586,633.4066001651453,-1179.9418241839162,367.04396009908714,0.911755777771606,-6800.329779992091,-6800.329779992091,
54.24,0,4.2423269173917495,607.6212646658325,-1396.8605573515504,351.5727587994995,0.5999999999999991,-6584.2117465636165,-6584.2117465636165,
54.26,0,3.4414423257272833,578.3269392480869,-1531.3228363896665,333.9961635488521,0.6000000000000008,-6276.622458007174,-6276.622458007174,
54.28,0,3.441442325727288,546.4202988566436,-1657.9942797331823,314.85217931398614,0.6000000000000003,-5872.579407894536,-5872.579407894536,
54.3,0,3.441442325727287,512.0628930182073,-1776.3083743082402,294.2377358109244,0.599999999999999,-5441.236335278842,-5441.236335278842,
54.32,0,3.441442325727283,475.42718724605237,-1885.7404367160414,272.2563123476314,0.6,-4984.744179886083,-4984.744179886083,
54.34,0,3.441442325727286,436.69570301962295,-1985.8099203796269,249.01742181177377,0.6,-4505.3638658722,-4505.3638658722,
54.36,0,3.441442325727286,396.0601137862247,-2076.082504601702,224.6360682717348,0.6,-4005.4551639339547,-4005.4551639339547,
54.38,0,3.441442325727286,353.7203014381436,-2156.1719565598855,199.23218086288617,0.6000000000000001,-3487.4651321948604,-3487.4651321948604,
54.4,0,3.441442325727286,309.8833778869592,-2225.7417583757783,172.9300267321755,0.6000000000000003,-2953.9161922279745,-2953.9161922279745,
54.42,0,3.441442325727287,264.7626765027131,-2284.5064925368765,145.85760590162784,0.5999999999999999,-2407.393898069215,-2407.393898069215,
54.44,0,3.4414423257272855,218.57671830835926,-2332.2329801200117,118.14603098501556,0.5999999999999998,-1850.534457287373,-1850.534457287373,
54.46,0,3.441442325727285,171.54815791906685,-2368.74116745609,89.92889475144011,0.6,-1286.012064105267,-1286.012064105267,
54.48,0,3.441442325727286,123.90271429110584,-2393.90475808268,61.3416285746635,0.6,-716.5261052074347,-716.5261052074347,
54.5,0,3.441442325727286,75.86809139595897,-2407.6515880477054,32.52085483757538,0.6000000000000001,-144.7882992215308,-144.7882992215308,
54.52,0,3.441442325727286,27.672893961831974,-2409.9637438483455,3.6037363770991835,0.6,426.49016907730544,426.49016907730544,
54.54,0,3.441442325727286,-20.454456573147564,-2400.8774235084534,-25.272673943888538,0.6,994.6114590165013,994.6114590165013,
54.56,0,3.441442325727286,-68.2868007739535,-2380.4825425095787,-53.9720804643721,0.6,1556.9037684210737,1556.9037684210737,
54.58,0,3.441442325727286,-115.59930951213278,-2348.9220874894027,-82.35958570727966,0.6,2110.7338526402305,2110.7338526402305,
54.6,0,3.441442325727286,-162.17053685406324,-2306.3912218013534,-110.30232211243795,0.6000000000000001,2653.51930976617,2653.51930976617,
54.62,0,3.441442325727286,-207.7834526218137,-2253.1361481849713,-137.6700715730882,0.5999999999999994,3182.7405749514705,3182.7405749514705,
54.64,0,3.441442325727284,-252.2264498307289,-2189.452734922778,-164.33586989843735,0.6000000000000006,3695.9525683414877,3695.9525683414877,
54.66,0,3.4414423257272877,-295.29432234635476,-2115.68491295085,-190.17659340781285,0.5999999999999996,4190.7959430037645,4190.7959430037645,
54.68,0,3.4414423257272846,-336.7892082632485,-2032.2228524419465,-215.0735249579491,0.6000000000000004,4665.00788134779,4665.00788134779,
54.7,0,3.4414423257272873,-376.5214946887456,-1939.5009283870763,-238.91289681324733,0.5999999999999994,5116.432390874386,5116.432390874386,
54.72,0,3.441442325727284,-414.3106798149368,-1837.9954856593095,-261.58640788896207,0.6000000000000002,5543.03005266273,5543.03005266273,
54.74,0,3.4414423257272864,-449.9861883809214,-1728.2224149480016,-282.99171302855285,0.6000000000000003,5942.887178781205,5942.887178781205,
54.76,0,3.441442325727287,-483.38813686373385,-1610.7345517984766,-303.0328821182403,0.6,6314.224337782193,6314.224337782193,
54.78,0,3.441442325727286,-514.3680449890023,-1486.1189117777321,-321.6208269934014,0.6000000000000004,6655.404210595487,6655.404210595487,
54.8,0,3.4414423257272873,-542.7894904201278,-1354.993775507521,-338.67369425207664,0.5999999999999988,6964.93874245469,6964.93874245469,
54.82,0,3.441442325727282,-568.5287037662429,-1218.0056379590135,-354.1172222597457,0.5999999999999995,7241.495559959445,7241.495559959445,
54.84,0,3.4414423257272846,-591.475101343036,-1075.826036985393,-367.88506080582164,0.600000000000002,7483.903625976385,7483.903625976385,
54.86,0,3.4414423257272913,-611.5317534252669,-929.1482765777218,-379.9190520551601,0.5999999999999978,7691.1581087960785,7691.1581087960785,
54.88,0,3.4414423257272793,-628.6157860439686,-778.6840607630941,-390.16947162638115,0.6000000000000026,7862.4244457736395,7862.4244457736395,
